"Q.Id","Q.CreationDate","A.AcceptedAnswerId","A.OwnerUserId","A.LastEditorUserId","A.Score","A.CommentCount","A.CreationDate"
11173913,"2012-06-23 23:46:03","None","129570","129570",6,1,"2012-06-23 23:55:13"
10369479,"2012-04-29 03:31:50","None","1396846","14149",6,1,"2012-06-24 12:19:33"
10472530,"2012-05-06 17:14:16","None","1149913","None",1,0,"2012-06-24 13:46:21"
1117762,"2009-07-13 04:56:32","None","137222","None",3,0,"2009-07-13 06:23:02"
11179796,"2012-06-24 17:51:07","None","1131467","1131467",4,1,"2012-06-24 18:16:11"
11178080,"2012-06-24 14:01:33","None","1474346","1474346",1,7,"2012-06-24 22:07:11"
11186202,"2012-06-25 08:58:08","None","1044544","None",4,4,"2012-06-25 10:20:57"
10839588,"2012-05-31 18:57:20","None","263004","None",4,1,"2012-06-25 15:07:01"
11161013,"2012-06-22 17:12:54","None","1475488","1303116",4,0,"2012-06-26 01:06:06"
11195395,"2012-06-25 18:47:46","None","163740","163740",20,2,"2012-06-26 08:53:03"
11209974,"2012-06-26 14:48:36","None","1342730","1336150",7,0,"2012-06-26 14:51:11"
10554052,"2012-05-11 15:10:15","None","1287834","1287834",86,3,"2012-06-26 15:07:55"
11212045,"2012-06-26 16:41:34","None","1214731","1214731",4,10,"2012-06-26 17:32:22"
11215868,"2012-06-26 21:01:54","None","516548","516548",1,5,"2012-06-27 00:05:28"
11217631,"2012-06-27 00:02:25","None","578480","None",2,4,"2012-06-27 08:21:25"
11227809,"2012-06-27 13:51:36","None","922184","4909087",28205,78,"2012-06-27 13:56:42"
11214704,"2012-06-26 19:34:27","None","777706","None",4,2,"2012-06-27 16:17:11"
11166647,"2012-06-23 03:42:42","None","1149913","None",3,1,"2012-06-27 17:03:25"
11232176,"2012-06-27 17:51:53","None","166749","None",13,0,"2012-06-27 17:59:20"
11230536,"2012-06-27 16:04:24","None","915743","915743",1,2,"2012-06-27 19:02:51"
11215234,"2012-06-26 20:11:25","None","116932","None",0,0,"2012-06-28 06:19:23"
11246219,"2012-06-28 13:54:56","None","254585","None",1,4,"2012-06-28 14:16:30"
11252159,"2012-06-28 20:12:57","None","1149913","None",1,0,"2012-06-28 23:22:50"
11258220,"2012-06-29 08:06:51","None","21974","21974",1,0,"2012-06-29 08:44:40"
8489956,"2011-12-13 13:21:15","None","264814","None",4,1,"2012-06-29 19:59:45"
11268006,"2012-06-29 19:42:28","None","1492103","None",1,1,"2012-06-29 22:25:43"
11268173,"2012-06-29 19:57:57","None","812149","None",0,0,"2012-06-30 06:36:22"
11272856,"2012-06-30 08:58:48","None","819272","None",1,0,"2012-06-30 09:46:58"
8702951,"2012-01-02 16:10:23","None","532901","None",0,0,"2012-06-30 10:13:35"
11266740,"2012-06-29 18:01:21","None","1266303","None",3,4,"2012-06-30 12:03:22"
11271318,"2012-06-30 04:08:20","None","None","None",6,6,"2012-06-30 15:49:05"
11237975,"2012-06-28 04:12:23","None","881626","262032",15,3,"2012-06-30 18:37:09"
11279067,"2012-07-01 02:01:55","None","97160","None",3,4,"2012-07-01 09:41:08"
11282938,"2012-07-01 14:51:02","None","363078","None",5,1,"2012-07-01 14:52:29"
11283298,"2012-07-01 15:34:27","None","1420279","1420279",1,6,"2012-07-01 15:51:47"
11243490,"2012-06-28 11:20:25","None","1411432","None",2,2,"2012-07-01 17:14:03"
11267723,"2012-06-29 19:19:45","None","1078601","None",6,1,"2012-07-02 00:23:31"
11291845,"2012-07-02 10:25:32","None","142651","None",7,3,"2012-07-02 11:47:16"
11288460,"2012-07-02 06:04:14","None","1435240","None",1,2,"2012-07-02 12:23:09"
10337105,"2012-04-26 16:01:15","None","1075332","None",3,0,"2012-07-02 15:03:23"
10278741,"2012-04-23 10:22:13","None","49329","None",1,1,"2012-07-02 16:09:15"
11295147,"2012-07-02 13:55:35","None","567292","567292",2,3,"2012-07-02 16:31:03"
11276992,"2012-06-30 19:24:03","None","1149913","None",0,0,"2012-07-02 17:22:37"
11072538,"2012-06-17 15:34:47","None","1149913","1149913",0,5,"2012-07-02 20:18:44"
11145094,"2012-06-21 19:09:01","None","405130","373861",2,0,"2012-07-02 20:48:58"
11303826,"2012-07-03 02:47:08","None","363078","None",4,1,"2012-07-03 02:57:15"
11306311,"2012-07-03 07:26:44","None","804819","None",2,24,"2012-07-03 08:13:26"
11257375,"2012-06-29 06:56:44","None","391338","None",1,0,"2012-07-03 13:59:10"
11284813,"2012-07-01 18:56:22","None","228841","None",3,0,"2012-07-04 07:11:45"
11243804,"2012-06-28 11:39:16","None","1011791","None",0,0,"2012-07-04 09:06:54"
11328003,"2012-07-04 11:17:02","None","636656","None",12,1,"2012-07-04 11:23:54"
11327923,"2012-07-04 11:11:32","None","546084","546084",5,2,"2012-07-04 12:20:14"
1055471,"2009-06-28 18:38:23","None","118160","None",0,0,"2009-07-15 18:03:49"
11093735,"2012-06-19 02:45:03","None","484596","899470",1,0,"2012-07-04 18:29:00"
11336856,"2012-07-05 01:19:42","None","98654","None",0,1,"2012-07-05 02:20:34"
11293919,"2012-07-02 00:42:49","None","811001","None",9,1,"2012-07-05 08:31:02"
11341696,"2012-07-05 09:41:41","None","1225337","1225337",3,2,"2012-07-05 10:35:09"
11342797,"2012-07-05 10:48:56","None","641234","None",4,1,"2012-07-05 11:33:36"
11342759,"2012-07-05 10:47:15","None","546084","None",4,1,"2012-07-05 13:13:25"
11344854,"2012-07-05 00:58:47","None","1321404","1321404",2,0,"2012-07-05 13:23:40"
11345166,"2012-07-05 13:18:16","None","166749","166749",6,5,"2012-07-05 13:27:39"
11327707,"2012-07-04 10:57:49","None","41782","None",6,1,"2012-07-05 13:57:30"
11361811,"2012-07-06 00:01:15","None","1431042","1431042",14,3,"2012-07-06 12:13:22"
11274931,"2012-06-30 14:37:45","None","474819","None",2,0,"2012-07-06 15:09:45"
11338088,"2012-07-05 05:06:48","None","345600","None",1,0,"2012-07-06 17:25:52"
11366786,"2012-07-06 17:14:43","None","41782","None",1,0,"2012-07-06 19:38:39"
11309849,"2012-07-03 11:21:13","None","1004651","None",4,3,"2012-07-06 21:00:53"
11369616,"2012-07-06 21:02:38","None","484307","None",11,3,"2012-07-06 21:38:54"
11370462,"2012-07-06 22:28:41","None","915743","-1",1,3,"2012-07-07 08:44:53"
11378203,"2012-07-07 19:58:02","None","135862","None",5,1,"2012-07-07 20:02:49"
11352630,"2012-07-05 21:11:34","None","1144035","None",0,2,"2012-07-09 13:09:18"
11400943,"2012-07-09 18:28:42","None","986817","-1",3,0,"2012-07-09 20:18:55"
10519690,"2012-05-09 15:57:08","None","1149913","None",2,1,"2012-07-10 02:26:38"
11407967,"2012-07-10 06:44:10","None","1385941","None",6,0,"2012-07-10 07:00:32"
11409404,"2012-07-10 08:28:46","None","409744","None",0,7,"2012-07-10 08:42:04"
11411889,"2012-07-10 11:00:57","None","1195198","1288",10,2,"2012-07-10 11:25:19"
11411309,"2012-07-10 10:24:09","None","1435240","1435240",1,3,"2012-07-10 12:23:56"
11248241,"2012-06-28 15:46:44","None","777706","None",2,0,"2012-07-10 13:28:55"
11402632,"2012-07-09 20:29:59","None","166749","166749",2,0,"2012-07-10 13:56:36"
11414374,"2012-07-10 13:28:28","None","395857","None",46,1,"2012-07-10 14:23:08"
11410086,"2012-07-10 09:10:44","None","777706","777706",8,3,"2012-07-10 15:08:21"
11416647,"2012-07-10 15:23:04","None","1266303","None",0,2,"2012-07-10 16:16:49"
11418707,"2012-07-10 17:29:45","None","1030824","1030824",2,1,"2012-07-10 17:45:32"
11384430,"2012-07-08 15:46:02","None","97160","97160",5,1,"2012-07-10 21:56:32"
1142294,"2009-07-17 09:35:57","None","5856","5856",17,3,"2009-07-17 13:10:54"
11430597,"2012-07-11 10:24:31","None","1060350","None",2,0,"2012-07-11 14:58:50"
11412331,"2012-07-10 11:25:46","None","1414259","None",4,1,"2012-07-11 15:02:46"
11427411,"2012-07-11 07:12:59","None","1134940","-1",4,0,"2012-07-11 15:05:05"
11437523,"2012-07-11 16:50:04","None","1038709","None",5,1,"2012-07-11 18:25:26"
11439431,"2012-07-11 18:51:20","None","837244","None",2,1,"2012-07-11 19:18:29"
11437672,"2012-07-11 16:31:18","None","420055","None",7,0,"2012-07-11 19:41:54"
11309793,"2012-07-03 11:17:57","None","929127","None",1,0,"2012-07-12 10:02:12"
11449617,"2012-07-12 10:11:08","None","1342730","None",5,2,"2012-07-12 10:14:39"
11373176,"2012-07-07 07:32:11","None","1085062","-1",9,1,"2012-07-12 10:57:27"
1144929,"2009-07-17 18:25:31","None","131928","131928",2,1,"2009-07-17 19:17:55"
11451746,"2012-07-12 00:21:41","None","1163376","None",1,3,"2012-07-12 12:29:38"
11452432,"2012-07-12 13:02:36","None","877765","None",1,0,"2012-07-12 13:07:13"
11449584,"2012-04-23 14:56:32","None","420055","None",5,1,"2012-07-12 14:11:05"
1132805,"2009-07-15 17:33:55","None","102937","None",2,0,"2009-07-17 20:16:58"
11441751,"2012-07-11 21:26:25","None","269189","163740",24,2,"2012-07-12 15:34:29"
11456903,"2012-07-12 17:02:56","None","494986","494986",3,4,"2012-07-12 17:24:51"
11464445,"2012-07-13 05:07:03","None","520779","-1",8,3,"2012-07-13 05:29:16"
11462901,"2012-07-13 01:22:18","None","602276","None",11,1,"2012-07-13 08:22:14"
11465050,"2012-07-13 06:10:32","None","1060350","None",1,0,"2012-07-13 12:32:56"
11468969,"2012-07-13 10:46:15","None","128940","None",0,1,"2012-07-13 17:34:07"
11477145,"2012-07-13 19:32:11","None","915743","915743",52,4,"2012-07-13 20:21:26"
11479064,"2012-07-13 22:14:40","None","344821","None",71,9,"2012-07-13 22:41:50"
11479935,"2012-07-14 00:24:58","None","783978","783978",1,4,"2012-07-14 00:49:41"
11370247,"2012-07-06 22:03:03","None","1470293","1470293",11,1,"2012-07-14 05:42:07"
11446052,"2012-07-12 06:22:31","None","961487","None",1,0,"2012-07-14 21:07:45"
11489696,"2012-07-15 05:35:42","None","322912","None",3,4,"2012-07-15 10:54:04"
1148513,"2009-07-18 20:43:47","None","134877","None",33,2,"2009-07-19 06:09:44"
11489109,"2012-07-15 03:15:44","None","1060350","None",2,1,"2012-07-16 05:59:43"
11492478,"2012-07-15 13:56:25","None","1060350","None",0,1,"2012-07-16 06:03:01"
10970815,"2012-06-10 17:38:38","None","1346759","None",4,0,"2012-07-16 09:19:25"
11476074,"2012-07-13 18:16:54","None","97160","None",1,3,"2012-07-16 11:54:58"
11506033,"2012-07-16 14:04:41","None","1252759","1252759",2,3,"2012-07-16 14:14:50"
10740767,"2012-05-24 15:40:16","None","1529137","6377812",1,0,"2012-07-16 14:41:00"
11503902,"2012-07-16 00:04:08","None","324364","None",4,2,"2012-07-16 16:01:43"
11399812,"2012-07-09 17:07:53","None","1519595","None",0,0,"2012-07-17 03:31:16"
1151605,"2009-07-20 03:33:16","None","137468","None",2,1,"2009-07-20 03:44:28"
11513484,"2012-07-16 22:25:01","None","1060350","1217536",73,5,"2012-07-17 05:38:50"
11518667,"2012-07-17 08:25:06","None","904049","904049",2,0,"2012-07-17 09:39:05"
1151088,"2009-07-19 22:41:02","None","136264","None",9,2,"2009-07-20 07:33:51"
11513695,"2012-07-16 22:47:31","None","744859","744859",7,3,"2012-07-17 11:23:50"
11515013,"2012-07-17 01:49:05","None","915743","None",1,3,"2012-07-17 14:41:29"
11508788,"2012-07-16 16:46:03","None","163740","None",32,4,"2012-07-17 16:07:56"
11527811,"2012-07-17 17:34:56","None","618068","None",2,1,"2012-07-17 17:51:25"
11519478,"2012-07-17 09:18:23","None","1424229","None",0,0,"2012-07-17 19:18:00"
11327555,"2012-07-04 10:47:19","None","1509025","None",1,8,"2012-07-17 21:08:03"
11527918,"2012-07-17 17:42:15","None","1060350","1060350",2,3,"2012-07-18 05:21:49"
11509516,"2012-07-16 17:35:27","None","1060350","1060350",3,4,"2012-07-18 05:37:43"
11534746,"2012-07-18 05:23:49","None","1385941","None",1,6,"2012-07-18 05:41:57"
11535483,"2012-07-18 06:30:24","None","22364","22364",5,4,"2012-07-18 06:39:04"
11529524,"2012-07-17 19:30:39","None","163740","None",2,1,"2012-07-18 08:19:08"
11545729,"2012-07-18 16:09:52","None","346645","346645",1,3,"2012-07-18 18:23:23"
11549274,"2012-07-18 19:57:49","None","286449","None",1,0,"2012-07-18 22:47:45"
11545332,"2012-07-18 15:50:27","None","64174","None",1,0,"2012-07-19 03:14:31"
11554938,"2012-07-19 06:14:53","None","1434725","None",5,2,"2012-07-19 08:08:10"
11522756,"2012-07-17 00:46:31","None","1382261","None",0,1,"2012-07-19 11:30:49"
11566536,"2012-07-19 17:50:55","None","1287834","None",4,3,"2012-07-19 18:02:01"
11532389,"2012-07-17 23:41:21","None","1342730","-1",1,0,"2012-07-19 18:05:22"
11566617,"2012-07-19 17:57:21","None","1060350","None",2,4,"2012-07-19 18:56:02"
11549486,"2012-07-18 20:12:05","None","1406413","None",2,0,"2012-07-19 21:31:47"
11572087,"2012-07-20 02:36:05","None","535871","535871",3,0,"2012-07-20 02:40:24"
11577017,"2012-07-20 09:53:27","None","166749","166749",2,0,"2012-07-20 10:05:57"
11560461,"2012-07-19 00:03:06","None","425359","425359",2,1,"2012-07-20 10:34:19"
11578802,"2012-07-20 11:52:13","None","981773","981773",1,5,"2012-07-20 12:07:45"
11583546,"2012-07-20 16:38:06","None","1281407","None",0,3,"2012-07-20 17:22:13"
11587270,"2012-07-20 21:38:50","None","321622","321622",6,3,"2012-07-20 21:44:36"
11591355,"2012-07-21 10:23:21","None","1149913","None",1,0,"2012-07-21 17:10:56"
11595621,"2012-07-21 20:30:37","None","915743","None",1,0,"2012-07-21 21:49:05"
11597853,"2012-07-22 04:54:49","None","1420279","None",1,0,"2012-07-22 05:02:33"
11594821,"2012-07-21 18:29:03","None","163740","None",3,1,"2012-07-22 10:22:05"
11600471,"2012-07-22 00:55:58","None","163740","None",9,5,"2012-07-22 13:59:46"
11596481,"2012-07-21 22:57:27","None","915743","915743",1,6,"2012-07-22 16:36:40"
11605536,"2012-07-23 01:49:08","None","1060350","None",1,0,"2012-07-23 14:35:25"
11627773,"2012-07-24 09:19:26","None","214010","3924118",10,4,"2012-07-24 10:17:17"
11632516,"2012-07-24 13:59:11","None","166749","166749",107,6,"2012-07-24 14:42:44"
11633336,"2012-07-24 14:42:31","None","981773","None",1,0,"2012-07-24 14:47:56"
11626140,"2012-07-24 07:33:09","None","1045678","3743295",48,6,"2012-07-26 05:41:53"
11658056,"2012-07-25 20:26:51","None","1553979","None",0,0,"2012-07-26 10:10:20"
11668090,"2012-07-26 11:16:41","None","912144","912144",11,10,"2012-07-26 11:31:52"
11677508,"2012-07-26 20:28:29","None","419338","419338",24,6,"2012-07-27 07:24:57"
11683785,"2012-07-27 08:03:09","None","346645","346645",4,2,"2012-07-27 08:53:42"
11681591,"2012-07-27 04:46:15","None","1011791","None",1,0,"2012-07-27 10:18:43"
11691728,"2012-07-27 16:16:19","None","1546302","1546302",14,1,"2012-07-27 16:21:51"
11681158,"2012-07-27 03:45:46","None","865792","None",1,1,"2012-07-27 17:42:38"
11674432,"2012-07-26 17:07:30","None","25450","25450",2,3,"2012-07-27 21:11:21"
1169539,"2009-07-23 04:00:09","None","2611","None",34,2,"2009-07-23 04:55:41"
11696990,"2012-07-27 23:47:53","None","234745","234745",1,2,"2012-07-27 23:54:39"
11693500,"2012-07-27 18:21:59","None","49329","None",2,0,"2012-07-28 07:11:29"
11702147,"2012-07-28 15:07:57","None","1315767","1315767",3,3,"2012-07-28 16:46:59"
11701096,"2012-07-28 00:39:35","None","1060350","None",2,0,"2012-07-28 18:41:17"
10196860,"2012-04-17 18:26:39","None","30636","30636",7,1,"2012-07-28 22:32:03"
11703413,"2012-07-28 17:58:22","None","97160","-1",1,5,"2012-07-29 00:17:14"
11707823,"2012-07-29 08:29:49","None","1266303","None",0,1,"2012-07-29 09:48:02"
11707805,"2012-07-29 06:11:30","None","163740","163740",11,3,"2012-07-29 10:47:08"
11709808,"2012-07-29 13:58:22","None","933401","1266303",9,2,"2012-07-29 14:24:39"
11702767,"2012-07-28 16:33:11","None","865792","None",0,2,"2012-07-29 19:41:13"
11712732,"2012-07-29 20:37:47","None","953067","None",0,0,"2012-07-29 21:02:45"
1148727,"2009-07-18 22:15:05","None","90793","1493294",53,1,"2009-07-23 12:38:32"
11241258,"2012-06-28 09:01:04","None","1563054","None",0,0,"2012-07-30 13:17:09"
11722663,"2012-07-30 13:33:48","None","1469373","None",3,1,"2012-07-30 14:06:12"
11727256,"2012-07-30 18:20:24","None","1315767","None",2,1,"2012-07-30 18:33:04"
11738064,"2012-07-31 10:27:32","None","1497199","None",0,4,"2012-07-31 12:53:46"
11693078,"2012-07-27 17:52:36","None","1451109","None",3,0,"2012-07-31 13:48:29"
11712328,"2012-07-29 19:37:31","None","581135","None",3,0,"2012-07-31 21:43:29"
11764779,"2012-08-01 17:51:36","None","97160","None",2,1,"2012-08-01 17:58:51"
11764092,"2012-08-01 17:02:47","None","1172002","None",4,2,"2012-08-01 18:25:22"
11764243,"2012-08-01 17:13:29","None","64174","None",3,0,"2012-08-01 19:13:28"
11763613,"2012-08-01 16:29:20","None","1266303","1266303",12,5,"2012-08-01 19:18:17"
11768603,"2012-08-01 22:40:54","None","1266303","None",4,2,"2012-08-01 23:40:11"
11756998,"2012-08-01 10:06:48","None","1569064","None",2,0,"2012-08-02 02:06:21"
11761119,"2012-08-01 14:09:58","None","524436","None",3,0,"2012-08-02 10:31:31"
11424112,"2012-07-11 00:59:27","None","1569064","None",2,0,"2012-08-02 16:31:53"
11782448,"2012-08-02 17:08:59","None","1569064","-1",6,1,"2012-08-02 17:47:44"
11784903,"2012-08-02 20:02:33","None","183251","None",3,2,"2012-08-03 00:29:30"
11787219,"2012-08-02 23:23:00","None","1164962","1164962",2,1,"2012-08-03 08:01:35"
11482108,"2012-07-14 08:07:09","None","572670","None",10,1,"2012-08-03 09:29:49"
9927067,"2012-03-29 14:06:58","None","304542","304542",3,1,"2012-08-03 18:02:13"
11801865,"2012-08-03 19:10:22","None","784215","None",0,2,"2012-08-03 20:10:23"
11566964,"2012-07-19 18:19:33","None","41782","None",1,0,"2012-08-03 22:17:31"
1151347,"2009-07-20 01:02:45","None","144278","None",1,2,"2009-07-24 23:24:22"
11799971,"2012-08-03 16:49:11","None","241379","None",12,1,"2012-08-04 07:37:02"
9542035,"2012-03-02 23:56:56","None","1215031","1841973",7,2,"2012-08-04 18:31:43"
11810949,"2012-08-04 18:13:22","None","420055","None",8,5,"2012-08-04 21:12:31"
11642930,"2012-07-25 04:51:30","None","580412","None",2,0,"2012-08-04 22:22:49"
11787602,"2012-08-03 00:14:33","None","298225","None",1,1,"2012-08-05 17:36:26"
11819472,"2012-08-05 19:38:17","None","1201032","None",14,1,"2012-08-05 20:04:10"
11820532,"2012-08-05 22:17:51","None","592920","592920",2,1,"2012-08-05 22:55:35"
11825493,"2012-08-06 09:19:23","None","1266303","1266303",4,0,"2012-08-06 11:55:21"
11830229,"2012-08-06 14:24:57","None","572670","None",2,1,"2012-08-06 14:31:06"
11831501,"2012-08-06 15:41:57","None","241314","241314",7,0,"2012-08-06 17:45:15"
11835433,"2012-08-06 20:27:10","None","1428773","None",2,7,"2012-08-06 20:36:04"
11660014,"2012-07-25 23:10:14","None","528041","-1",4,1,"2012-08-07 03:59:12"
11828768,"2012-08-06 00:57:42","None","1060350","None",7,2,"2012-08-07 04:10:39"
11847133,"2012-08-07 13:30:46","None","128940","None",9,2,"2012-08-07 15:23:53"
11739684,"2012-07-31 00:03:14","None","97160","-1",6,1,"2012-08-07 20:01:11"
11849134,"2012-08-07 15:25:44","None","247247","None",5,1,"2012-08-07 20:02:10"
11846387,"2012-08-07 00:47:44","None","49329","49329",0,2,"2012-08-07 20:14:13"
11856206,"2012-08-08 00:53:07","None","206192","3025890",24,11,"2012-08-08 01:26:40"
11870210,"2012-08-08 17:47:32","None","1443703","None",4,7,"2012-08-08 18:21:31"
11870019,"2012-08-08 17:33:34","None","4561314","4561314",2,5,"2012-08-08 18:27:10"
11878872,"2012-08-09 07:45:05","None","84278","None",1,2,"2012-08-09 10:09:49"
11866740,"2012-08-08 14:29:02","None","154688","154688",6,0,"2012-08-09 11:03:37"
11879737,"2012-08-09 08:47:02","None","1266303","None",4,0,"2012-08-09 13:06:20"
11854154,"2012-08-07 21:06:12","None","1149913","None",6,5,"2012-08-09 13:23:31"
11886152,"2012-08-09 14:53:27","None","661797","None",6,1,"2012-08-09 14:57:17"
11886219,"2012-08-09 14:56:54","None","1266303","1266303",1,1,"2012-08-09 16:54:03"
11892128,"2012-08-09 21:22:10","None","247985","247985",34,3,"2012-08-09 21:23:36"
11752727,"2012-08-01 04:53:16","None","1149913","-1",44,6,"2012-08-10 14:28:51"
11724836,"2012-07-30 15:42:52","None","1538761","None",1,0,"2012-08-11 04:14:59"
11910481,"2012-08-10 23:24:42","None","308903","None",11,0,"2012-08-11 07:12:25"
11911469,"2012-08-11 02:44:49","None","1266303","1266303",13,2,"2012-08-11 09:58:52"
11913313,"2012-08-11 08:49:17","None","1045678","None",1,1,"2012-08-11 10:27:07"
11913911,"2012-08-11 10:30:26","None","150373","-1",1,1,"2012-08-11 11:11:41"
11908582,"2012-08-10 20:11:15","None","1086688","None",7,0,"2012-08-11 12:11:08"
11916267,"2012-08-11 16:17:40","None","453463","None",23,4,"2012-08-11 23:44:16"
11280873,"2012-07-01 09:22:14","None","580412","None",1,0,"2012-08-12 04:09:11"
11919808,"2012-08-12 04:50:13","None","1543437","None",14,3,"2012-08-12 05:47:16"
11860991,"2012-08-08 08:53:45","None","1502360","None",3,2,"2012-08-12 07:55:04"
11918512,"2012-08-11 23:32:41","None","676634","None",6,1,"2012-08-12 10:07:19"
11930178,"2012-08-13 07:55:19","None","69083","2467198",14,0,"2012-08-13 08:07:07"
11934259,"2012-08-13 00:25:51","None","190670","190670",4,2,"2012-08-13 13:55:31"
11940152,"2012-08-13 18:26:21","None","1266303","None",3,8,"2012-08-13 18:31:22"
